0.000000000000000000e+00,0.000000000000000000e+00,6.134327694654027052e-01,6.392875236200178113e-02,3.226384781725954998e-01
1.000000000000000000e+00,0.000000000000000000e+00,6.519782294803416756e-01,8.278198609811041053e-02,2.652397844215478862e-01
2.000000000000000000e+00,0.000000000000000000e+00,6.516181792541594353e-01,8.348428934727000761e-02,2.648975313985705293e-01
3.000000000000000000e+00,0.000000000000000000e+00,6.127980567890856101e-01,6.372272078260729500e-02,3.234792224283070117e-01
3.000000000000000000e+00,1.000000000000000000e+00,5.698919428347306582e-01,5.331363924954156397e-02,3.767944179157277640e-01
2.000000000000000000e+00,1.000000000000000000e+00,7.771864602084399554e-01,6.951190092198354653e-02,1.533016388695764842e-01
1.000000000000000000e+00,1.000000000000000000e+00,7.758418476139778974e-01,7.116147216740460746e-02,1.529966802186175368e-01
0.000000000000000000e+00,1.000000000000000000e+00,5.694652778595972187e-01,5.386781786723374849e-02,3.766669042731690675e-01
0.000000000000000000e+00,2.000000000000000000e+00,4.645246624220937259e-01,9.035867812305400926e-02,4.451166594548522371e-01
1.000000000000000000e+00,2.000000000000000000e+00,8.036712823831697605e-01,1.779878511295185928e-01,1.834086648731159466e-02
2.000000000000000000e+00,2.000000000000000000e+00,7.992814450088046030e-01,1.815128297765643550e-01,1.920572521463097954e-02
3.000000000000000000e+00,2.000000000000000000e+00,4.643742322152433766e-01,9.016811260392723626e-02,4.454576551808294149e-01
3.000000000000000000e+00,3.000000000000000000e+00,4.934124201036899082e-01,1.214218142251519694e-01,3.851657656711581779e-01
2.000000000000000000e+00,3.000000000000000000e+00,7.318552910038822468e-01,2.202992918379377829e-01,4.784541715817990787e-02
1.000000000000000000e+00,3.000000000000000000e+00,7.290716863220679800e-01,2.234148898105586256e-01,4.751342386737338053e-02
0.000000000000000000e+00,3.000000000000000000e+00,4.922447909098905949e-01,1.228950738919289826e-01,3.848601351981804086e-01
