0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.753418933613073882e-01,2.372454103629396613e-02,9.335656023985892601e-04
2.000000000000000000e+00,0.000000000000000000e+00,1.329494523263472228e-01,2.203743579398090291e-01,6.466761897338437759e-01
3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.269617791359462192e-03,9.957303822086405187e-01
5.000000000000000000e+00,0.000000000000000000e+00,1.749632641625426255e-01,4.263721531290635136e-01,3.986645827083938332e-01
6.000000000000000000e+00,0.000000000000000000e+00,9.719540767703978013e-01,2.800764474075222860e-02,3.827848885002566037e-05
7.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,0.000000000000000000e+00,9.776173905600475944e-01,2.214321253005129345e-02,2.393969099010843926e-04
1.000000000000000000e+01,0.000000000000000000e+00,1.681877373565854872e-01,4.421712385227908326e-01,3.896410241206236802e-01
1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.438933792147000693e-03,9.965610662078530080e-01
1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000000e+01,0.000000000000000000e+00,1.299475403133293350e-01,2.323367876054807102e-01,6.377156720811898438e-01
1.400000000000000000e+01,0.000000000000000000e+00,9.724603813119737650e-01,2.645143201107162667e-02,1.088186676954649990e-03
1.500000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,1.000000000000000000e+00,6.496367813565940841e-01,1.841647120499714518e-01,1.661985065934344641e-01
1.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.654604421179045257e-03,9.983453955788209599e-01
1.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+00,4.078462859094859616e-01,1.298051260172310151e-01,4.623485880732830511e-01
9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,1.000000000000000000e+00,4.029373232274487959e-01,1.315413489204941277e-01,4.655213278520571318e-01
4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.025958180210422552e-04,9.997974041819790436e-01
2.000000000000000000e+00,1.000000000000000000e+00,6.497794529730555046e-01,1.778345739099292666e-01,1.723859731170152565e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00,5.369523650229939271e-01,1.564831939268165883e-01,3.065644410501894290e-01
3.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,2.000000000000000000e+00,3.535689237412290575e-01,1.047882618074229832e-01,5.416428144513478760e-01
6.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,2.000000000000000000e+00,3.602093937667799062e-01,9.944623111403219640e-02,5.403443751191878697e-01
1.100000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.200000000000000000e+01,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.300000000000000000e+01,2.000000000000000000e+00,5.400333969549881985e-01,1.631779624357009295e-01,2.967886406093109275e-01
1.400000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.300000000000000000e+01,3.000000000000000000e+00,7.036159067982439286e-01,1.389609164423991350e-01,1.574231767593569642e-01
1.200000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,1.626054751795344769e-03,9.983739452482046639e-01
1.100000000000000000e+01,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,3.000000000000000000e+00,3.952252118748761367e-01,2.603655487783520517e-01,3.444092393467718116e-01
